7月收支财务报表,Unnamed: 3,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
,,36,2024-08-05 00:00:00,,,,,广告配套,3000,万粉主页20,11：47
,,37,2024-08-05 00:00:00,,,,,广告配套,200,BM,12：11
,,38,2024-08-09 00:00:00,,,,,广告配套,200,BM,17：34
,,39,2024-08-09 00:00:00,,,,,广告配套,35,个号,17；40
,,40,2024-08-13 00:00:00,,,,,广告配套,175,个号,17：08
,,41,2024-08-21 00:00:00,,,,,广告配套,200,BM,14：26
,,42,2024-08-21 00:00:00,,,,,广告配套,1.12,远程邮箱,14：51
,,43,2024-08-23 00:00:00,,,,,广告配套,200,BM,12：45
,,44,2024-08-26 00:00:00,,,,,广告配套,1.02,谷歌邮箱*1,14:33:00
,,45,2024-08-26 00:00:00,,,,,广告配套,200,BM*10,16:23:00
,,46,2024-08-26 00:00:00,,,,,微信备用金,2000,,19:36:00
,,47,2024-08-29 00:00:00,,,,,广告配套,236,账单户*10,19:59:00
,,48,2024-08-30 00:00:00,,,,,广告配套,1011.87,账单户*50,21:23:00
,,49,2024-08-30 00:00:00,,,,,广告配套,200,BM*10,21:30:00
,,50,,,,,,,,,
,,51,,,,,,,,,
,,52,,,,,,,,,
,,53,,,,,,,,,
,,54,,,,,,,,,
,,55,,,,,,,,,
,,56,,,,,,,,,
,,57,,,,,,,,,
,,58,,,,,,,,,
,,59,,,,,,,,,
,,60,,,,,,,,,
,,61,,,,,,,,,
,,62,,,,,,,,,
,,63,,,,,,,,,
,,64,,,,,,,,,
,,65,,,,,,,,,
,,66,,,,,,,,,
,,67,,,,,,,,,
,,68,,,,,,,,,
,,69,,,,,,,,,
,,70,,,,,,,,,
,,71,,,,,,,,,
,,72,,,,,,,,,
,,73,,,,,,,,,
,,74,,,,,,,,,
,,75,,,,,,,,,
,,76,,,,,,,,,
,,77,,,,,,,,,
,,78,,,,,,,,,
,,79,,,,,,,,,
,,80,,,,,,,,,
,,81,,,,,,,,,
,,82,,,,,,,,,
,,83,,,,,,,,,
,,84,,,,,,,,,
,,85,,,,,,,,,
,,86,,,,,,,,,
,,87,,,,,,,,,
,,88,,,,,,,,,
,,89,,,,,,,,,
,,90,,,,,,,,,
,,91,,,,,,,,,
,,92,,,,,,,,,
,,93,,,,,,,,,
,,94,,,,,,,,,
,,95,,,,,,,,,
,,96,,,,,,,,,
,,97,,,,,,,,,
,,98,,,,,,,,,
,,99,,,,,,,,,
,,100,,,,,,,,,
,,101,,,,,,,,,
,,102,,,,,,,,,
,,103,,,,,,,,,
,,104,,,,,,,,,
,,105,,,,,,,,,
,,106,,,,,,,,,
,,107,,,,,,,,,
,,108,,,,,,,,,
,,109,,,,,,,,,
,,110,,,,,,,,,
,,111,,,,,,,,,
,,112,,,,,,,,,
,,113,,,,,,,,,
,,114,,,,,,,,,
,,115,,,,,,,,,
,,116,,,,,,,,,
,,117,,,,,,,,,
,,118,,,,,,,,,
,,119,,,,,,,,,
,,120,,,,,,,,,
,,121,,,,,,,,,
,,122,,,,,,,,,
,,123,,,,,,,,,
,,124,,,,,,,,,
,,125,,,,,,,,,
,,126,,,,,,,,,
,,127,,,,,,,,,
,,128,,,,,,,,,
,,129,,,,,,,,,
,,130,,,,,,,,,
,,131,,,,,,,,,
,,132,,,,,,,,,
,,133,,,,,,,,,
,,134,,,,,,,,,
,,135,,,,,,,,,
,,136,,,,,,,,,
,,137,,,,,,,,,
,,138,,,,,,,,,
,,139,,,,,,,,,
,,140,,,,,,,,,
,,141,,,,,,,,,
,,142,,,,,,,,,
,,143,,,,,,,,,
,,144,,,,,,,,,
,,145,,,,,,,,,
,,146,,,,,,,,,
,,147,,,,,,,,,
,,148,,,,,,,,,
,,149,,,,,,,,,
,,150,,,,,,,,,
,,151,,,,,,,,,
,,152,,,,,,,,,
,,153,,,,,,,,,
,,154,,,,,,,,,
,,155,,,,,,,,,
,,156,,,,,,,,,
,,157,,,,,,,,,
,,158,,,,,,,,,
,,159,,,,,,,,,
,,160,,,,,,,,,
,,161,,,,,,,,,
,,162,,,,,,,,,
,,163,,,,,,,,,
,,164,,,,,,,,,
,,165,,,,,,,,,
,,166,,,,,,,,,
,,167,,,,,,,,,
,,168,,,,,,,,,
,,169,,,,,,,,,
,,170,,,,,,,,,
,,171,,,,,,,,,
,,172,,,,,,,,,
,,173,,,,,,,,,
,,174,,,,,,,,,
,,175,,,,,,,,,
,,176,,,,,,,,,
,,177,,,,,,,,,
,,178,,,,,,,,,
,,179,,,,,,,,,
,,180,,,,,,,,,
,,181,,,,,,,,,
,,182,,,,,,,,,
,,183,,,,,,,,,
,,184,,,,,,,,,
,,185,,,,,,,,,
,,186,,,,,,,,,
,,187,,,,,,,,,
,,188,,,,,,,,,
,,189,,,,,,,,,
,,190,,,,,,,,,
,,191,,,,,,,,,
,,192,,,,,,,,,
,,193,,,,,,,,,
,,194,,,,,,,,,
,,195,,,,,,,,,
,,196,,,,,,,,,
,,197,,,,,,,,,
,,198,,,,,,,,,
,,199,,,,,,,,,
,,200,,,,,,,,,
,,201,,,,,,,,,
,,202,,,,,,,,,
,,203,,,,,,,,,
,,204,,,,,,,,,
,,205,,,,,,,,,
,,206,,,,,,,,,
,,207,,,,,,,,,
,,208,,,,,,,,,
,,209,,,,,,,,,
,,210,,,,,,,,,
,,211,,,,,,,,,
,,212,,,,,,,,,
,,213,,,,,,,,,
,,214,,,,,,,,,
,,215,,,,,,,,,
,,216,,,,,,,,,
,,217,,,,,,,,,
,,218,,,,,,,,,
,,219,,,,,,,,,
,,220,,,,,,,,,
,,221,,,,,,,,,
,,222,,,,,,,,,
,,223,,,,,,,,,
,,224,,,,,,,,,
,,225,,,,,,,,,
,,226,,,,,,,,,
,,227,,,,,,,,,
,,228,,,,,,,,,
,,229,,,,,,,,,
,,230,,,,,,,,,
,,231,,,,,,,,,
,,232,,,,,,,,,
,,233,,,,,,,,,
,,234,,,,,,,,,
,,235,,,,,,,,,
