5月收支财务报表,Unnamed: 3,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 16,Unnamed: 17
,,30,2024-05-04 00:00:00,,,,广告费,4200,启航21:29,,
,,31,2024-05-05 00:00:00,,,,广告费,10000,账单户08：20,,
,,32,2024-05-05 00:00:00,,,,广告费,2100,启航10:08,,
,,33,2024-05-05 00:00:00,金鑫海哥5月,30000,汇旺11：20转进token,广告费,10005,账单户10:16,,
,,34,2024-05-05 00:00:00,金鑫海哥5月,20000,汇旺11：21转进token,广告费,30000,飞书11：36,,
,,35,2024-05-05 00:00:00,,,,广告费,1010,启航14：06,,
,,36,2024-05-05 00:00:00,,,,广告配套,608,账单买户16：35,,
,,37,2024-05-05 00:00:00,阿光-印度七期,100000,17:08:00,广告费,30000,飞书17:10,,
,,38,2024-05-05 00:00:00,,,,广告费,15000,账单户19:51,,
,,39,2024-05-06 00:00:00,,,,广告费,5000,账单户09：41,,
,,40,2024-05-06 00:00:00,,,,广告配套,51.5,FB个号10：55,,
,,41,2024-05-06 00:00:00,,,,广告费,2100,启航10：58,,
,,42,2024-05-06 00:00:00,,,,广告费,10000,账单户11：32,,
,,43,2024-05-06 00:00:00,,,,佣金,332.68,史戈4月份工资14：44,,
,,44,2024-05-06 00:00:00,,,,广告费,20000,飞书16：11,,
,,45,2024-05-06 00:00:00,阿光-印度七期,100000,17:05:00,广告费,10001,账单户19：41,,
,,46,2024-05-06 00:00:00,,,,广告配套,684,账单买户20:50,,
,,47,2024-05-07 00:00:00,,,,广告费,3030,启航09:07,,
,,48,2024-05-07 00:00:00,,,,广告费,10000,账单户10:43,,
,,49,2024-05-07 00:00:00,,,,广告费,30000,飞书10:54,,
,,50,2024-05-07 00:00:00,,,,广告费,3150,启航11:51,,
,,51,2024-05-07 00:00:00,,,,广告费,7350,启航15:13,,
,,52,2024-05-07 00:00:00,阿光-印度七期,100000,15:26:00,广告费,4545,启航15:58,,
,,53,2024-05-07 00:00:00,,,,广告费,50000,飞书16:24,,
,,54,2024-05-07 00:00:00,,,,广告费,3150,启航17:46,,
,,55,2024-05-07 00:00:00,,,,广告费,12600,启航18：24,,
,,56,2024-05-07 00:00:00,,,,广告费,1515,启航19:44,,
,,57,2024-05-07 00:00:00,锅大侠,100,21:41:00,广告费,1010,启航22:06,,
,,58,2024-05-07 00:00:00,锅大侠,22900,21:27:00,广告费,1010,启航22:31,,
,,59,2024-05-07 00:00:00,,,,广告费,15000,账单户23:09,,
,,60,2024-05-08 00:00:00,,,,广告费,4040,启航08:26,,
,,61,2024-05-08 00:00:00,,,,广告费,15010,账单户08:49,,
,,62,2024-05-08 00:00:00,,,,广告费,2020,启航09:56,,
,,63,2024-05-08 00:00:00,,,,广告配套,103,FB个号14:50,,
,,64,2024-05-08 00:00:00,金鑫海哥5月,25000,汇旺15:51,后勤,25000,汇旺,,
,,65,2024-05-08 00:00:00,,,,广告费,505,启航16:12,,
,,66,2024-05-08 00:00:00,,,,后勤,60000,16:17:00,,
,,67,2024-05-08 00:00:00,,,,广告费,2020,启航16:25,,
,,68,2024-05-08 00:00:00,锅大侠,100,18:37:00,广告费,1010,启航18:21,,
,,69,2024-05-08 00:00:00,锅大侠,22900,18:39:00,广告费,5250,启航19:16,,
,,70,2024-05-08 00:00:00,,,,广告费,15100,账单户19:31,,
,,71,2024-05-08 00:00:00,锅大侠,100,22:07:00,广告费,20000,账单户21:16,,
,,72,2024-05-08 00:00:00,锅大侠,45900,22:09:00,广告费,1515,启航22:09,,
,,73,2024-05-09 00:00:00,,,,广告费,1010,启航09:00,,
,,74,2024-05-09 00:00:00,,,,广告费,20010,账单户13:53,,
,,75,2024-05-09 00:00:00,锅大侠,100,16:55:00,广告费,1010,启航16:29,,
,,76,2024-05-09 00:00:00,锅大侠,45900,16:59:00,,,,,
,,77,2024-05-09 00:00:00,启航退回,5250,17:00:00,广告费,5250,启航16:50,,
,,78,2024-05-09 00:00:00,,,,广告费,5000,小h18:43,,
,,79,2024-05-09 00:00:00,,,,广告费,4040,启航20:17,,
,,80,2024-05-09 00:00:00,,,,广告费,1515,启航20:49,,
,,81,2024-05-09 00:00:00,,,,广告费,8080,小h21:15,,
,,82,2024-05-09 00:00:00,,,,广告费,21000,账单户21:42,,
,,83,2024-05-09 00:00:00,,,,广告费,1515,启航22:10,,
,,84,2024-05-09 00:00:00,,,,广告费,1010,启航22:18,,
,,85,2024-05-09 00:00:00,,,,广告费,1010,启航22:52,,
,,86,2024-05-09 00:00:00,,,,广告费,4595.5,小h23:00,,
,,87,2024-05-09 00:00:00,,,,广告费,1010,启航23:19,,
,,88,2024-05-10 00:00:00,,,,广告配套,870,账单户00:24,,
,,89,2024-05-10 00:00:00,锅大侠,100,09:16:00,广告费,20000,账单户02:36,,
,,90,2024-05-10 00:00:00,锅大侠,45900,09:18:00,广告配套,526.31,BM个号02:43,,
,,91,2024-05-10 00:00:00,,,,广告费,4040,启航10:09,,
,,92,2024-05-10 00:00:00,,,,广告费,1515,启航10:20,,
,,93,2024-05-10 00:00:00,,,,广告费,25000,账单户11:19,,
,,94,2024-05-10 00:00:00,,,,广告费,30000,启航11:41,,
,,95,2024-05-10 00:00:00,锅大侠,100,14:47:00,广告费,5050,小h14:50,,
,,96,2024-05-10 00:00:00,锅大侠,45900,14:48:00,广告费,1500,启航14:51,,
,,97,2024-05-10 00:00:00,阿光-印度七期,100000,15:01:00,广告费,1010,启航15:40,,
,,98,2024-05-10 00:00:00,,,,广告费,1010,启航16:33,,
,,99,2024-05-10 00:00:00,张总,114894,18:39:00,分红,90000,18:57:00,,
,,100,2024-05-10 00:00:00,,,,广告费,25100,账单户19:01,,
,,101,2024-05-10 00:00:00,,,,广告费,2020,启航19:26,,
,,102,2024-05-10 00:00:00,,,,广告费,8080,小h20:05,,
,,103,2024-05-10 00:00:00,,,,广告费,3030,启航20:37,,
,,104,2024-05-10 00:00:00,,,,广告费,8080,小h21:39,,
,,105,2024-05-10 00:00:00,,,,广告配套,200,矿工费,,
,,106,2024-05-10 00:00:00,,,,广告费,25200,账单户22:45,,
,,107,2024-05-10 00:00:00,,,,佣金,8019.23,23:54:00,史戈团队4/29-5/7佣金,
,,108,2024-05-11 00:00:00,启航退回,31500,09:20:00,广告费,2020,启航09:30,,
,,109,2024-05-11 00:00:00,,,,广告费,25500,账单户09:31,,
,,110,2024-05-11 00:00:00,,,,广告费,2020,启航13:50,,
,,111,2024-05-11 00:00:00,,,,广告费,30000,账单户15:00,,
,,112,2024-05-11 00:00:00,,,,广告费,10100,小h16:40,,
,,113,2024-05-11 00:00:00,阿光-印度七期,100000,20:55:00,广告费,20200,账单户22:51,,
,,114,2024-05-12 00:00:00,,,,广告费,25000,账单户10:07,,
,,115,2024-05-12 00:00:00,锅大侠,100,19：49,,,,,
,,116,2024-05-12 00:00:00,锅大侠,22900,19：54,广告费,4200,启航11:59,,
,,117,2024-05-13 00:00:00,阿光-印度七期,50000,13：17,,,,,
,,118,2024-05-13 00:00:00,印度，维权粉,19999,19：01,广告费,25000,账单户19:28,,
,,119,2024-05-13 00:00:00,,,,分红,80000,启航19：52,,
,,120,2024-05-13 00:00:00,,,,广告费,1618.49,启航19：54,,
,,121,2024-05-13 00:00:00,,,,广告费,1515,启航20：26,,
,,122,2024-05-14 00:00:00,郭大侠2期,100,22：08,,,,,
,,123,2024-05-14 00:00:00,郭大侠2期,59700,22：11,广告费,5050,启航08：36,,
,,124,2024-05-14 00:00:00,,,,广告费,1515,启航10：53,,
,,125,2024-05-14 00:00:00,,,,广告费,30000,账单户11：31,,
,,126,2024-05-14 00:00:00,,,,广告配套,100,矿工费12：15,,
,,127,2024-05-14 00:00:00,,,,广告费,100,启航备用金12：25,,
,,128,2024-05-14 00:00:00,,,,广告费,19900,启航备用金12：37,,
,,129,2024-05-14 00:00:00,,,,广告配套,750,账单账户15：04,,
,,130,2024-05-14 00:00:00,,,,广告费,25100,账单户21：22,,
,,131,2024-05-14 00:00:00,,,,广告配套,60,IP费22：00,,
,,132,2024-05-14 00:00:00,郭大侠2期,100,09：17,广告费,20000,启航备用金23：32,,
,,133,2024-05-15 00:00:00,郭大侠2期,87300,09：20,广告费,28000,账单户11：28,,
,,134,2024-05-15 00:00:00,,,,广告配套,51.5,个号12：54,,
,,135,2024-05-15 00:00:00,,,,阿修退回,3007,14：20,,
,,136,2024-05-15 00:00:00,,,,广告费,40000,启航备用金16：44,,
,,137,2024-05-15 00:00:00,,,,广告配套,35.71,个号21:17,,
,,138,2024-05-15 00:00:00,,,,广告费,1146.5,账单户23:02,,
,,139,2024-05-16 00:00:00,郭大侠2期,100,09:35:00,广告费,28500,账单户09:28,,
,,140,2024-05-16 00:00:00,郭大侠2期,44451,09:39:00,广告配套,486,账单广告户20:54,,
,,141,2024-05-16 00:00:00,,,,广告配套,547.89,账单广告户22:05,,
,,142,2024-05-16 00:00:00,,,,广告配套,568,账单广告户22:15,,
,,143,2024-05-17 00:00:00,,,,远程佣金,9735,18:57:00,史戈团队5/8-5/13佣金,
,,144,2024-05-18 00:00:00,,,,广告配套,290.71,郑州公司电脑费和电费,,
,,145,2024-05-19 00:00:00,英國精粉測試（zhang）,10000,19:40&19:42,,,,,
,,146,2024-05-19 00:00:00,澳大利亚，股票/二群—FB,5000,20:13:00,,,,,
,,147,2024-05-20 00:00:00,,,,广告配套,60,19:42:00,,
,,148,2024-05-20 00:00:00,,,,后勤,65000,21:42:00,,
,,149,2024-05-22 00:00:00,,,,广告配套,103,个号17:17,,
,,150,2024-05-22 00:00:00,,,,,3,差值,,
,,151,2024-05-22 00:00:00,澳大利亚，股票/二群—FB,10000,20:35:00,广告配套,120,计数器14:39,,
,,152,2024-05-23 00:00:00,欧美精聊交流,1300,14:57:00,广告配套,1041,账单户15:15,,
,,153,2024-05-23 00:00:00,,,,广告配套,243,账单户+BM15:44,,
,,154,2024-05-23 00:00:00,澳大利亚，股票/二群—FB,20000,23:39:00,,,,,
,,155,2024-05-24 00:00:00,,,,远程佣金,1956.07,00:20:00,,
,,156,2024-05-25 00:00:00,印度6期,87175,17:19:00,,,,,
,,157,2024-05-26 00:00:00,澳大利亚，股票/二群—FB,10000,21:22:00,后勤,100000,01:02:00,,
,,158,2024-05-26 00:00:00,FB 股票-马腾飞,20000,17:12:00,广告费,20000,启航备用金17:51,,
,,159,2024-05-27 00:00:00,澳大利亚，股票/二群—FB,20000,23:47:00,,,,,
,,160,2024-05-27 00:00:00,金边,98969,15:50:00,广告配套,694,账单户15:51,,
,,161,2024-05-27 00:00:00,,,,广告配套,73,账单户16:01,,
,,162,2024-05-27 00:00:00,,,,后勤,100000,16:03:00,,
,,163,2024-05-27 00:00:00,,,,广告配套,200,矿工费18:14,,
,,164,2024-05-27 00:00:00,,,,广告费,30000,启航备用金18:16,,
,,165,2024-05-27 00:00:00,,,,广告费,10000,账单户18:20,,
,,166,2024-05-28 00:00:00,澳大利亚，股票/二群—FB,10000,21:59:00,广告费,433.67,启航15:10,,
,,167,2024-05-29 00:00:00,六亿(40000粉）,10,13:08:00,广告费,20000,启航备用金09:20,,
,,168,2024-05-29 00:00:00,六亿(40000粉）,49990,13:15:00,广告费,20000,账单户18:05,,
,,169,2024-05-29 00:00:00,,,,广告费,8080,小h19:39,,
,,170,2024-05-29 00:00:00,,,,广告费,7575,启航备用金20:26,,
,,171,2024-05-30 00:00:00,,,,广告费,10000,账单户09:28,,
,,172,2024-05-30 00:00:00,六亿(40000粉）,10,10:50:00,广告配套,51.5,FB个号09:36,,
,,173,2024-05-30 00:00:00,六亿(40000粉）,29990,10:57:00,广告费,25000,账单户11:25,,
,,174,2024-05-30 00:00:00,,,,广告费,8080,小h14:19,,
,,175,2024-05-30 00:00:00,,,,广告配套,694,账单户14:20,,
,,176,2024-05-30 00:00:00,,,,广告配套,75,账单户14:25,,
,,177,2024-05-30 00:00:00,叶凡（16800）,10,14:57:00,,,,,
,,178,2024-05-30 00:00:00,叶凡（16800）,49990,15:12:00,,,,,
,,179,2024-05-30 00:00:00,六亿(40000粉）,20000,15:19:00,广告费,30000,启航备用金15:23,,
,,180,2024-05-30 00:00:00,,,,广告费,8080,小h20:29,,
,,181,2024-05-30 00:00:00,,,,广告配套,3470,账单户20:30,,
,,182,2024-05-30 00:00:00,,,,广告配套,355,账单户21:09,,
,,183,2024-05-30 00:00:00,,,,广告配套,276,老BM21:15,,
,,184,2024-05-30 00:00:00,,,,广告费,26000,账单户21:52,,
,,185,2024-05-31 00:00:00,澳大利亚，股票/二群—FB,10000,13:14:00,,,,,
,,186,2024-06-03 00:00:00,,,,远程佣金,2745,21:10:00,singer团队5/21-5/31佣金,
,,187,,,,,,,,,
,,188,,,,,,,,,
,,189,,,,,,,,,
,,190,,,,,,,,,
,,191,,,,,,,,,
,,192,,,,,,,,,
,,193,,,,,,,,,
,,194,,,,,,,,,
,,195,,,,,,,,,
,,196,,,,,,,,,
,,197,,,,,,,,,
,,198,,,,,,,,,
,,199,,,,,,,,,
,,200,,,,,,,,,
,,201,,,,,,,,,
,,202,,,,,,,,,
,,203,,,,,,,,,
,,204,,,,,,,,,
,,205,,,,,,,,,
,,206,,,,,,,,,
,,207,,,,,,,,,
,,208,,,,,,,,,
,,209,,,,,,,,,
,,210,,,,,,,,,
,,211,,,,,,,,,
,,212,,,,,,,,,
,,213,,,,,,,,,
,,214,,,,,,,,,
,,215,,,,,,,,,
,,216,,,,,,,,,
,,217,,,,,,,,,
,,218,,,,,,,,,
,,219,,,,,,,,,
,,220,,,,,,,,,
,,221,,,,,,,,,
,,222,,,,,,,,,
,,223,,,,,,,,,
,,224,,,,,,,,,
,,225,,,,,,,,,
,,226,,,,,,,,,
,,227,,,,,,,,,
,,228,,,,,,,,,
,,229,,,,,,,,,
,,230,,,,,,,,,
,,231,,,,,,,,,
,,232,,,,,,,,,
,,233,,,,,,,,,
,,234,,,,,,,,,
,,235,,,,,,,,,
